key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,title2
rayyan-1259294935,Exposure to perfluoroalkyl substances and risk of hepatocellular carcinoma in a multiethnic cohort,2022,10,NA,JHEP REPORTS,,4,10,,"Goodrich, Jesse A. and Walker, Douglas and Lin, Xiangping and Wang, Hongxu and Lim, Tiffany and McConnell, Rob and Conti, David V. and Chatzi, Lida and Setiawan, Veronica Wendy",,,,,"Background \& Aims: Exposure to poly-and perfluoroalkyl substances (PFAS), a class of persistent organic pollutants, is ubiquitous. Animal studies suggest that PFAS may increase risk of fatty liver and hepatocellular carcinoma (HCC) via impacts on hepatic lipid, amino acid, and glucose metabolism, but human data is lacking. We examined associations between PFAS exposure, altered metabolic pathways, and risk of non-viral HCC. Methods: In this nested case-control study, pre-diagnostic plasma PFAS and metabolomics were measured in 50 incident HCC cases and 50 individually matched controls from the Multiethnic Cohort (MEC) study. Cases/controls were matched by age, sex, race, and study area. PFAS exposure and risk of HCC were examined using conditional logistic regression. A metabolome-wide association study and pathway enrichment analysis was performed for PFAS exposure and HCC risk, and key metabolites/metabolic pathways were identified using a meet in the middle approach. Results: High perfluorooctane sulfonic acid (PFOS) levels (90th percentile from NHANES; > 55 lg/L) were associated with 4.5 -fold increased risk of HCC (odds ratio 4.5, 95\% CI 1.2-16.0). Pathway enrichment analysis showed that PFOS exposure was associated with alterations in amino acid and glycan biosynthesis pathways, which were also associated with HCC risk. We identified 4 metabolites linking PFOS exposure with HCC, including glucose, butyric acid (a short-chain fatty acid), alpha-ketoisovaleric acid (a branched-chain a-keto acid), and 7 alpha-hydroxy-3-oxo-4-cholestenoate (a bile acid), each of which was positively associated with PFOS exposure and risk of HCC. Conclusion: This proof-of-concept analysis shows that exposure to high PFOS levels was associated with increased risk of non-viral HCC, likely via alterations in glucose, amino acid, and bile acid metabolism. Larger studies are needed to confirm these findings. Lay summary: Per-and polyfluoroalkyl substances (PFAS), often referred to as ``forever chemicals `` because they are difficult to break down and stay in the human body for years, are extremely common and can cause liver damage. In a first of its kind study, we found that exposure to high levels of perfluorooctanesulfonic acid, one of the most common PFAS chemicals, was linked to increased risk of hepatocellular carcinoma in humans. Hepatocellular carcinoma is difficult to treat and is one of the most common forms of liver cancer, and these findings may provide new avenues for helping to prevent this disease.(c) 2022 The Author(s). Published by Elsevier B.V. on behalf of European Association for the Study of the Liver (EASL).",,10.1016/j.jhepr.2022.100550,"Carcinoma, Hepatocellular",NA,,exposure to perfluoroalkyl substances and risk of hepatocellular carcinoma in a multiethnic cohort
rayyan-1259294936,Endocrine-disrupting chemicals and breast cancer: a meta-analysis,2023,11,NA,FRONTIERS IN ONCOLOGY,2234-943X,13,NA,,"Liu, Haiyan and Sun, Yukun and Ran, Longkai and Li, Jiuling and Shi, Yafei and Mu, Chunguang and Hao, Changfu",,,,,"Background: Globally, the burden of breast cancer has increased significantly in recent decades. Emerging evidence suggested that endocrine-disrupting chemicals (EDCs), which have the potential to interfere with the function of normal hormones, may play a crucial role in this trend. However, the potential relationships were inconsistent in various studies. Objective and search methods: In our study, we sought to fully evaluate the currently available epidemiological evidence to ascertain whether certain EDC congeners and their metabolites are related to breast cancer risk. Following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines, we conducted a comprehensive literature search of original peer-reviewed publications in three electronic databases: PubMed, Web of Science, and Embase. Publications that covered xenobiotic EDC exposures and breast cancer-confirmed histological results or antecedent medical records or reporting to health registers were taken into consideration. Outcomes: The final result of the literature search was 6,498 references, out which we found 67 publications that matched the requirements for meta-analysis and eight publications for qualitative trend synthesis. In this meta-analysis, statistically significant associations revealed that (i) 1-chloro-4-{[}2,2,2-trichloro-1-(4-chlorophenyl)ethyl]benzene (p,p'-DDT) and its major metabolite 2,2-bis(4-chlorophenyl)-1,1-dichloroethylene (p,p'-DDE) were somewhat related to a greater risk of breast cancer. However, this relationship only existed in blood serum but not in adipose tissue. (ii) Breast cancer risk was increased by exposure to chlordane and hexachlorocyclohexane. (iii) Five polychlorinated biphenyls (PCB 99, PCB 105, PCB 118, PCB 138, and PCB 183) can increase the risk of breast cancer. (iv) One phthalate congener (BBP) and one per- and polyfluoroalkyl substance congener (PFDoDA) were negatively associated with breast cancer risk. Unfortunately, heterogeneity was not well explained in our review, and a limited number of available prospective studies investigating the associations between EDC exposure and breast cancer were included in our meta-analysis. To elucidate the overall associations, future large, longitudinal epidemiological investigations are needed.",,10.3389/fonc.2023.1282651,Breast Neoplasms,NA,,endocrinedisrupting chemicals and breast cancer a metaanalysis
rayyan-1259294937,A metabolomic investigation of serum perfluorooctane sulfonate and perfluorooctanoate,2023,10,NA,ENVIRONMENT INTERNATIONAL,0160-4120,180,NA,,"Rhee, Jongeun and Loftfield, Erikka and Albanes, Demetrius and Layne, Tracy M. and Stolzenberg-Solomon, Rachael and Liao, Linda M. and Playdon, Mary C. and Berndt, Sonja I. and Sampson, Joshua N. and Freedman, Neal D. and Moore, Steven C. and Purdue, Mark P.",,,,,"Background: Exposures to perfluorooctane sulfonate (PFOS) and perfluorooctanoate (PFOA), environmentally persistent chemicals detectable in the blood of most Americans, have been associated with several health out-comes. To offer insight into their possible biologic effects, we evaluated the metabolomic correlates of circulating PFOS and PFOA among 3,647 participants in eight nested case-control serum metabolomic profiling studies from the Prostate, Lung, Colorectal, and Ovarian Cancer Screening Trial.Methods: Metabolomic profiling was conducted by Metabolon Inc., using ultra high-performance liquid chro-matography/tandem accurate mass spectrometry. We conducted study-specific multivariable linear regression analyses estimating the associations of metabolite levels with levels of PFOS or PFOA. For metabolites measured in at least 3 of 8 nested case-control studies, random effects meta-analysis was used to summarize study-specific results (1,038 metabolites in PFOS analyses and 1,100 in PFOA analyses). Results: The meta-analysis identified 51 and 38 metabolites associated with PFOS and PFOA, respectively, at a Bonferroni-corrected significance level (4.8x10-5 and 4.6x10-5, respectively). For both PFOS and PFOA, the most common types of associated metabolites were lipids (sphingolipids, fatty acid metabolites) and xenobiotics (xanthine metabolites, chemicals). Positive associations were commonly observed with lipid metabolites sphingomyelin (d18:1/18:0) (P = 2.0x10-10 and 2.0x10-8, respectively), 3-carboxy-4-methyl-5-pentyl-2-furanpro-pionate (P = 2.7x10-15, 1.1x10-17), and lignoceroylcarnitine (C24) (P = 2.6x10-8, 6.2x10-6). The strongest pos-itive associations were observed for chemicals 3,5-dichloro-2,6-dihydroxybenzoic acid (P = 3.0x10-112 and 6.8x10-13, respectively) and 3-bromo-5-chloro-2,6-dihydroxybenzoic acid (P = 1.6x10-14, 2.3x10-6). Other me-tabolites positively associated with PFOS included D-glucose (carbohydrate), carotene diol (vitamin A meta-bolism), and L-alpha-aminobutyric acid (glutathione metabolism), while uric acid (purine metabolite) was positively associated with PFOA. PFOS associations were consistent even after adjusting for PFOA as a covariate, while PFOA associations were greatly attenuated with PFOS adjustment.Conclusions: In this large metabolomic study, we observed robust positive associations with PFOS for several molecules. Further investigation of these metabolites may offer insight into PFOS-related biologic effects.",,10.1016/j.envint.2023.108198,Sulfones,NA,,a metabolomic investigation of serum perfluorooctane sulfonate and perfluorooctanoate
rayyan-1259294938,Occurrence and environmental risk assessment of 22 pesticides in Brazilian freshwaters,2023,7,NA,AQUATIC TOXICOLOGY,0166-445X,260,NA,,"Brovini, Emilia Marques and Quadra, Gabrielle Rabelo and Paranaiba, Jose R. and Carvalho, Luana and Pereira, Renata de Oliveira and de Aquino, Sergio Fracisco",,,,,"Pesticide contamination in water resources is a global threat. Although usually found at low concentrations, pesticides raise considerable toxicological concerns, mainly when mixtures are considered. The occurrence of 22 pesticides (2,4 D, alachlor, aldicarb, aldrin, atrazine, carbendazim, carbofuran, chlordane, chlorpyrifos, DDT, diuron, glyphosate, lindane, mancozeb, methamidophos, metolachlor, molinate, profenofos, simazine, tebuconazole, terbufos, and trifluralin) was investigated, through consolidated database information, in surface freshwaters of Brazil. Moreover, scenarios of environmental risk assessment considering isolated compounds and mixtures were performed, as well as a meta-analytic approach for toxicity purposes. Pesticides in freshwater have been reported from 719 cities (12.9\% of Brazilian cities), where 179 (3.2\%) showed pesticide occurrence above the limit of detection or quantification. Considering cities with more than five quantified, 16 cities were prone to environmental risks considering individual risks. However, the number increased to 117 cities when the pesticide mixture was considered. The mixture risk was driven by atrazine, chlorpyrifos, and DDT. The national maximum acceptable concentrations (MAC) for nearly all pesticides are higher than the predicted no-effect concentration (PNEC) for the species evaluated, except aldrin. Our results show the need to consider mixtures in the environmental risk assessment to avoid underestimation and review MAC to protect aquatic ecosystems. The results presented here may guide the revision of the national environmental legislation to ensure the protection of Brazilian aquatic ecosystems.",,10.1016/j.aquatox.2023.106566,Risk Assessment;Pesticides,NA,,occurrence and environmental risk assessment of 22 pesticides in brazilian freshwaters
rayyan-1259294939,The role of perfluorooctane sulfonic acid (PFOS) exposure in inflammation of intestinal tissues and intestinal carcinogenesis,2023,8,NA,FRONTIERS IN TOXICOLOGY,,5,NA,,"Durham, Jerika and Tessmann, Josiane Weber and Deng, Pan and Hennig, Bernhard and Zaytseva, Yekaterina Y.",,,,,"PFAS (per- and polyfluoroalkyl substances) are organofluorine substances that are used commercially in products like non-stick cookware, food packaging, personal care products, fire-fighting foam, etc. These chemicals have several different subtypes made of varying numbers of carbon and fluorine atoms. PFAS substances that have longer carbon chains, such as PFOS (perfluorooctane sulfonic acid), can potentially pose a significant public health risk due to their ability to bioaccumulate and persist for long periods of time in the body and the environment. The National Academies Report suggests there is some evidence of PFOS exposure and gastrointestinal (GI) inflammation contributing to ulcerative colitis. Inflammatory bowel diseases such as ulcerative colitis are precursors to colorectal cancer. However, evidence about the association between PFOS and colorectal cancer is limited and has shown contradictory findings. This review provides an overview of population and preclinical studies on PFOS exposure and GI inflammation, metabolism, immune responses, and carcinogenesis. It also highlights some mitigation approaches to reduce the harmful effects of PFOS on GI tract and discusses the dietary strategies, such as an increase in soluble fiber intake, to reduce PFOS-induced alterations in cellular lipid metabolism. More importantly, this review demonstrates the urgent need to better understand the relationship between PFOS and GI pathology and carcinogenesis, which will enable development of better approaches for interventions in populations exposed to high levels of PFAS, and in particular to PFOS.",,10.3389/ftox.2023.1244457,Sulfones;Inflammation;Sulfonic Acids,NA,,the role of perfluorooctane sulfonic acid pfos exposure in inflammation of intestinal tissues and intestinal carcinogenesis
rayyan-1259294940,Per- and polyfluoroalkyl substances (PFASs) in consumable species and food products,2023,9,NA,JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE,0022-1155,60,9,2319-2336,"Torres, Fern and o G. and De-la-Torre, Gabriel E.",,,,,"Per- and polyfluoroalkyl substances (PFASs) are a group of thousands of manmade chemicals widely used in consumer products and industrial processes. Toxicological studies have suggested that exposure to PFASs may lead to several adverse effects, including infertility and cancer development. In light of their widespread use, the contamination of food products has created health concerns in sites directly influenced by industrial and anthropogenic activity. In the present contribution, the current knowledge of PFAS contamination was systematically reviewed in order to provide with the knowledge gaps and main sources of contamination, as well as critically evaluate estimated dietary intake and relative risk values of the consulted studies. Legacy PFASs remain the most abundant despite their production restrictions. Edible species from freshwater bodies exhibit higher PFAS concentrations than marine species, probably due to low hydrodynamics and dilution in lentic ecosystems. Studies in food products from multiple sources, including aquatic, livestock, and agricultural, agree that the proximity to factories and fluorochemical industries rendered significantly higher and potentially hazardous PFAS contamination. Short-chain PFAS are suggested as chemicals of emerging concern to food security. However, the environmental and toxicological implications of short-chain congeners are not fully understood and, thus, much research is needed in this sense.",,10.1007/s13197-022-05545-7,,NA,,per and polyfluoroalkyl substances pfass in consumable species and food products
rayyan-1259294941,Fluoro-cotton assisted non-targeted screening of organic fluorine compounds from rice (Oryza sativa L.) grown in perfluoroalkyl substance polluted soil,2023,1,NA,ENVIRONMENTAL RESEARCH,0013-9351,216,4,,"Xiao, Hua-Ming and Zhao, Shuai and Hussain, Dilshad and Chen, Jian-Li and Luo, Dan and Wei, Fang and Wang, Xian",,,,,"The toxicity and environmental persistence of perfluorooctanoic acid (PFOA), and perfluorooctane sulfonate (PFOS) are of great concern for food intake in humans. However, PFASs conversion or conjugation to other substances in rice grown on PFASs polluted soil has not been explored clearly. These unknown transformed or conjugated products of PFOA and PFOS could be harmful to human health. The restriction factor in evaluating the possible transformation of PFOA and PFOS is mainly attributed to the lack of an efficient method for screening PFOA and PFOS and their related metabolites. To circumvent this challenge, we established a nontargeted screening method by combining a fluoro-cotton fiber-based solid phase extraction (FC-SPE) and liquid chromatography-high resolution mass spectrometry (LC-HRMS) to monitor the formation of possible organic fluorine compounds from rice (Oryza sativa L.) grown on PFASs. We synthesized fluoro-cotton fibers to serve as the FC-SPE packing material and characterized by field-emission scanning electron-microscope, Fourier transform infrared, and X-ray photoelectron spectroscopy measurements. The optimal extraction conditions for the prepared FC-SPE were investigated. The performance of FC-SPE in LC-MS analysis was validated by linearity, precision, recovery, and matrix effect. Then the FC-SPE combined with LC-HRMS was used to specifically capture organic fluorine compounds from complex matrices via F-F interaction, including rice seedlings grown in PFOA and PFOS polluted soil and soil samples. By the established FC-SPE LC-HRMS method, in total 429 features were found as the possible organic fluorine compounds from rice seedlings grown in PFOA polluted soil among the 1781 features from the rice seedlings. Finally, we employed a13C metabolic tracing analysis of organic fluorine compounds in combination with the FC-SPE LC-HRMS method to further identify the features that detected from rice seedlings grown in PFOA polluted soil. The final result indicated that there were not any new organic fluorine metabolites screened out from rice grown in PFOA or PFOS polluted soil.",,10.1016/j.envres.2022.114801,Oryza sativa,NA,,fluorocotton assisted nontargeted screening of organic fluorine compounds from rice oryza sativa l grown in perfluoroalkyl substance polluted soil
rayyan-1259294942,Research Progress of Perfluoroalkyl Substances in Edible Oil-A Review,2023,7,NA,FOODS,,12,13,,"Han, Yingyi and Cao, Xueli",,,,,"Perfluoroalkyl substances (PFASs) have been widely used in different types of consumer and industrial applications such as surfactants, household cleaning products, textiles, carpets, cosmetics, firefighting foams, and food packaging because of their good stability and special physicochemical properties of hydrophobicity, oleophobicity, high temperature resistance, etc. Meanwhile, PFASs are considered an emerging organic pollutant due to their persistence and potential toxicity to human health. PFASs occur in edible oil, an important component of the global diet, mainly in three ways: raw material contamination, process contamination, and migration from oil contact materials. Thus, the occurrence of PFAS in edible oils has drawn more and more attention in recent years. In this work, the pertinent literature of the last two decades from the Web of Science database was researched. This review systematically addressed the potential sources, the contamination levels, and the progress of the determination of PFASs in edible oil. It aims to provide a relatively whole profile of PFASs in edible oil, render assistance to minimise human exposure to PFASs, and standardise the detection methods of perfluoroalkyl substances in edible oil.",,10.3390/foods12132624,,NA,,research progress of perfluoroalkyl substances in edible oila review
rayyan-1259294943,"Per- and polyfluoroalkyl substances, polychlorinated biphenyls, organochlorine pesticides, and polybrominated diphenyl ethers and dysregulation of MicroRNA expression in humans and animals-A systematic review",2024,3,NA,ENVIRONMENTAL RESEARCH,0013-9351,244,NA,,"Li, Yijie and Baumert, Brittney O. and Costello, Elizabeth and Chen, Jiawen Carmen and Rock, Sarah and Stratakis, Nikos and Goodrich, Jesse A. and Zhao, Yinqi and Eckel, S and rah P. and Walker, Douglas I. and Valvi, Damaskini and Merrill, Michele A. La and Mcconnell, Rob and Cortessis, Victoria K. and Aung, Max and Wu, Haotian and Baccarelli, Andrea and Conti, David and Chatzi, Lida",,,,,"Background: Persistent organic pollutants (POPs) are chemicals characterized by their environmental persistence. Evidence suggests that exposure to POPs, which is ubiquitous, is associated with microRNA (miRNA) dysregulation. miRNA are key regulators in many physiological processes. It is thus of public health concern to understand the relationships between POPs and miRNA as related to health outcomes. Objectives: This systematic review evaluated the relationship between widely recognized, intentionally manufactured, POPs, including per- and polyfluoroalkyl substances (PFAS), polychlorinated biphenyls (PCBs), polybrominated diphenyl ethers (PBDEs), and organochlorine pesticides (dichlorodiphenyltrichloroethane {[}DDT], dichlorodiphenyldichloroethylene {[}DDE], hexachlorobenzene {[}HCB]), with miRNA expression in both human and animal studies. Methods: We used PubMed and Embase to systematically search the literature up to September 29th, 2023. Search results for human and animal studies were included if they incorporated at least one POP of interest in relation to at least one miRNA. Data were synthesized to determine the direction and significance of associations between POPs and miRNA. We utilized ingenuity pathway analysis to review disease pathways for miRNA that were associated with POPs. Results: Our search identified 38 eligible studies: 9 in humans and 29 in model organisms. PFAS were associated with decreased expression of miR-19, miR-193b, and miR-92b, as well as increased expression of miR-128, miR199a-3p, and miR-26b across species. PCBs were associated with increased expression of miR-15a, miR-1537, miR-21, miR-22-3p, miR-223, miR-30b, and miR-34a, as well as decreased expression of miR-130a and let-7b in both humans and animals. Pathway analysis for POP-associated miRNA identified pathways related to carcinogenesis. Discussion: This is the first systematic review of the association of POPs with miRNA in humans and model organisms. Large-scale prospective human studies are warranted to examine the role of miRNA as mediators between POPs and health outcomes.",,10.1016/j.envres.2023.117832,Humanities;Humanism;Humans;Pesticides;Animals;Animal Shells;Ethers,NA,,per and polyfluoroalkyl substances polychlorinated biphenyls organochlorine pesticides and polybrominated diphenyl ethers and dysregulation of microrna expression in humans and animalsa systematic review
rayyan-1259294944,The effects of exposure to environmentally relevant PFAS concentrations for aquatic organisms at different consumer trophic levels: Systematic review and meta-analyses,2022,12,NA,ENVIRONMENTAL POLLUTION,0269-7491,315,NA,,"Banyoi, Silvia-Maria and Porseryd, Tove and Larsson, Josefine and Grahn, Mats and Dinnetz, Patrik",,,,,"Per-and polyfluoroalkyl substances (PFAS) is a collective name for approximately 4700 synthetic chemicals ubiquitous in the aquatic environment worldwide. They are used in a wide array of products and are found in living organisms around the world. Some PFAS have been associated with cancer, developmental toxicity, endocrine disruption, and other health effects. Only a fraction of PFAS are currently monitored and regulated and the presence and effects on aquatic organisms of many PFAS are largely unknown. The aim of this study is to investigate the health effects of environmentally relevant concentrations of PFAS on aquatic organisms at different consumer trophic levels through a systematic review and meta-analysis. The main result shows that PFAS in concentrations up to 13.5 mu g/L have adverse effects on body size variables for secondary consumers. However, no significant effects on liver or gonad somatic indices and neither on fecundity were found. In addition, the results show that there are large research gaps for PFAS effects on different organisms in aquatic environments at environmentally relevant concentrations. Most studies have been performed on secondary consumers and there is a substantial lack of studies on other consumers in aquatic ecosystems.",,10.1016/j.envpol.2022.120422,Environmental Exposure,NA,,the effects of exposure to environmentally relevant pfas concentrations for aquatic organisms at different consumer trophic levels systematic review and metaanalyses
rayyan-1259294945,Exposures to perfluoroalkyl substances and asthma phenotypes in childhood: an investigation of the COPSAC2010 cohort,2023,8,NA,EBIOMEDICINE,2352-3964,94,NA,,"Sevelsted, Astrid and Pedersen, Casper-Emil Tingskov and Gurdeniz, Gozde and Rasmussen, Morten Arendt and Schullehner, Joerg and Sdougkou, Kalliroi and Martin, Jonathan W. and Lasky-Su, Jessica and Morin, Andreanne and Ober, Carole and Schoos, Ann-Marie Malby and Stokholm, Jakob and Bonnelykke, Klaus and Chawes, Bo and Bisgaard, Hans",,,,,"Background Exposure to perfluoroalkyl substances may affect offspring immune development and thereby increase risk of childhood asthma, but the underlying mechanisms and asthma phenotype affected by such exposure is unknown.Methods In the Danish COPSAC2010 cohort of 738 unselected pregnant women and their children plasma PFOS and PFOA concentrations were semi-quantified by untargeted metabolomics analyses and calibrated using a targeted pipeline in mothers (gestation week 24 and 1 week postpartum) and children (age 1/2 , 11/2 and 6 years). We examined associations between pregnancy and childhood PFOS and PFOA exposure and childhood infections, asthma, allergic sensitization, atopic dermatitis, and lung function measures, and studied potential mechanisms by integrating data on systemic low-grade inflammation (hs-CRP), functional immune responses, and epigenetics.Findings Higher maternal PFOS and PFOA exposure during pregnancy showed association with a non-atopic asthma phenotype by age 6, a protection against sensitization, and no association with atopic asthma or lung function, or atopic dermatitis. The effect was primarily driven by prenatal exposure. There was no association with infection proneness, low-grade inflammation, altered immune responses or epigenetic changes.Interpretations Prenatal exposure to PFOS and PFOA, but not childhood exposure, specifically increased the risk of low prevalent non-atopic asthma, whereas there was no effect on atopic asthma, lung function, or atopic dermatitis. 2023;94:",,10.1016/j.ebiom.2023.104699,Asthma;Phenotype,NA,,exposures to perfluoroalkyl substances and asthma phenotypes in childhood an investigation of the copsac2010 cohort
rayyan-1259294946,The effect of PFAS exposure on glucolipid metabolism in children and adolescents: a meta-analysis,2024,2,NA,FRONTIERS IN ENDOCRINOLOGY,1664-2392,15,NA,,"Zheng, Qingqing and Yan, Wu and Gao, Shenghu and Li, Xiaonan",,,,,"Background: Previous studies showed that per- and polyfluoroalkyl substances (PFAS), which are widely found in the environment, can disrupt endocrine homeostasis when they enter the human body. This meta-analysis aimed to evaluate current human epidemiological evidence on the relationship between PFAS exposure and glucolipid metabolism in childhood and adolescence. Methods: We searched PubMed, Web of Science, Embase, and Cochrane Library databases, and identified population-based epidemiological studies related to PFAS and glucolipid metabolism indexes that were published before 30 December 2022. The heterogeneity of the included literature was assessed using the I-square (I-2) test and statistics Q. Random-effects and fixed-effects models were used to combine the effect size. Subgroup analysis based on age and sex of the study participants was performed. A sensitivity analysis was used to evaluate the robustness and reliability of the combined results. Egger's and Begg's tests were used to analyze publication bias. Results: A total of 12 studies were included in this analysis. There was a positive association between PFAS and TC (beta = 1.110, 95\% CI: 0.601, 1.610) and LDL (beta = 1.900, 95\% CI: 1.030, 2.770), and a negative association between PFAS and HOMA-IR in children and adolescents (beta = -0.130, 95\% CI: -0. 200, -0.059). PFOS was significant positive associated with TC (beta = 8.22, 95\% CI: 3.93, 12.51), LDL (beta = (12.04, 95\% CI: 5.08, 18.99), and HOMA-IR (beta = -0.165, 95\% CI: -0.292, -0.038). Subgroup analysis showed that exposure to PFAS in the adolescent group was positively associated with TC and LDL levels, and the relationship was stronger in females. Conclusion: PFAS exposure is associated with glucolipid metabolism in children and adolescents. Among them, PFOS may play an important role. Recognition of environmental PFAS exposure is critical for stabilizing the glycolipid metabolism relationship during the growth and development of children and adolescents.",,10.3389/fendo.2024.1261008,Only Child;Child;Adolescent,NA,,the effect of pfas exposure on glucolipid metabolism in children and adolescents a metaanalysis
rayyan-1259294947,Association between per- and polyfluoroalkyl substances exposure and risk of diabetes: a systematic review and meta-analysis,2023,1,NA,JOURNAL OF EXPOSURE SCIENCE AND ENVIRONMENTAL EPIDEMIOLOGY,1559-0631,33,1,40-55,"Gui, Si-Yu and Qiao, Jian-Chao and Xu, Ke-Xin and Li, Ze-Lian and Chen, Yue-Nan and Wu, Ke-Jia and Jiang, Zheng-Xuan and Hu, Cheng-Yang",,,,,"Background Emerging evidence suggests that per- and polyfluoroalkyl substances (PFAS) are endocrine disruptors and may contribute to the etiology of diabetes. Objectives This study aimed to systematically review the epidemiological evidence on the associations of PFAS with mortality and morbidity of diabetes and to quantitatively evaluate the summary effect estimates of the existing literature. Methods We searched three electronic databases for epidemiological studies concerning PFAS and diabetes published before April 1, 2022. Summary odds ratio (OR), hazard ratio (HR), or beta and their 95\% confidence intervals (CIs) were respectively calculated to evaluate the association between PFAS and diabetes using random-effects model by the exposure type, and dose-response meta-analyses were also performed when possible. We also assessed the risk of bias of the studies included and the confidence in the body of evidence. Results An initial literature search identified 1969 studies, of which 22 studies were eventually included. The meta-analyses indicated that the observed statistically significant PFAS-T2DM associations were consistent in cohort studies, while the associations were almost non-significant in case-control and cross-sectional studies. Dose-response meta-analysis showed a ``parabolic-shaped{''} association between perfluorooctanoate acid (PFOA) exposure and T2DM risk. Available evidence was rated with ``low{''} risk of bias, and the level of evidence for PFAS and incident T2DM was considered ``moderate{''}. Conclusions Our findings suggest that PFAS exposure may increase the risk of incident T2DM, and that PFOA may exert non-monotonic dose-response effect on T2DM risk. Considering the widespread exposure, persistence, and potential for adverse health effects of PFAS, further cohort studies with improvements in expanding the sample size, adjusting the covariates, and considering different types of PFAS exposure at various doses, are needed to elucidate the putative causal associations and potential mode of action of different PFAS on diabetes. Impact Statement A growing body of evidence suggests that per- and polyfluoroalkyl substances (PFAS) are endocrine disruptors and may contribute to the development of diabetes. However, epidemiological evidence on the associations of PFAS and diabetes is inconsistent. We performed this comprehensive systematic review and meta-analysis to quantitatively synthesize the evidence. The findings of this study suggest that exposure to PFAS may increase diabetes risk among the general population. Reduced exposure to these ``forever and everywhere chemicals{''} may be an important preventative approach to reducing the risk of diabetes across the population.",,10.1038/s41370-022-00464-3,,NA,,association between per and polyfluoroalkyl substances exposure and risk of diabetes a systematic review and metaanalysis
rayyan-1259294948,Exposure to Organochlorine Pesticides and Female Breast Cancer Risk According to Molecular Receptors Expression: a Systematic Review and Meta-analysis of Epidemiological Evidence,2023,12,NA,CURRENT ENVIRONMENTAL HEALTH REPORTS,,10,4,442-458,"Ugalde-Resano, Rodrigo and Gamboa-Loira, Brenda and Merida-Ortega, Angel and Rincon-Rubio, Alma and Flores-Collado, Gisela and Pina-Pozas, Maricela and Lopez-Carrillo, Lizbeth",,,,,"Purpose of ReviewOrganochlorine pesticides (OCP) have been proposed as potential mammary carcinogens since they interact with steroid signaling pathways. However, the epidemiological results are not conclusive. Most studies have evaluated breast cancer (BC) as a single entity without considering the different molecular expressions, including estrogen receptor (ER), progesterone receptor (PR), and HER2, that could differ in their association with these contaminants. Hence, we assessed the association between biological concentration of OCP and BC, according to its molecular receptor expression, based on a systematic review and meta-analysis.Recent FindingsOf the 141 articles eligible for full-text review, nine met the inclusion criteria. The way in which molecular expression was reported was heterogeneous; therefore, the inclusion of studies in the meta-analysis was limited to eight articles. A negative association was identified for beta-hexachlorocyclohexane and trans-nonachlor with ER + tumors and between hexachlorobenzene and ER - tumors. No associations were observed for p,p `-dichlorodiphenyldichloroethylene, cis-nonachlor, and dieldrin, and it was not possible to evaluate the associations between OCP with HER2 expression or triple-negative tumors due to lack of data.SummaryThe results suggest that some OCP might be associated with BC depending on the expression of ER. However, the evidence is not conclusive due to the scarce data. We identified several methodological aspects to fill the gaps in knowledge and increase the comparability among studies.",,10.1007/s40572-023-00408-5,Pesticides;Breast Neoplasms,NA,,exposure to organochlorine pesticides and female breast cancer risk according to molecular receptors expression a systematic review and metaanalysis of epidemiological evidence
