key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,title2
rayyan-1259295165,Recent advances and issues in the application of activated carbon for water treatment in Africa: A systematic review (2007-2022),2023,12,NA,APPLIED SURFACE SCIENCE ADVANCES,2666-5239,18,NA,,"Njewa, Joel B. and Shikuku, Victor O.",,,,,"Access to clean water remains a challenge in many parts of Africa. This is compounded by the increasing pollution levels with increasing population and industrialization. Activated carbon remains the most widely used adsorbent for the removal of chemical pollutants in both drinking water and wastewater treatment processes due to its unique chemical properties and a plethora of precursor materials for development. However, to date, no available literature has systematically summarized the advances in Africa on the adsorptive removal of contaminants using activated carbons and research issues such as data acquisition and presentation, analysis approaches, citations, inconsistencies and adsorption experimental setups remain largely undocumented. In this paper, adsorption studies from Africa focusing on activated carbons for the removal of various contaminants are reviewed, from 2007 to 2022. The study focused on a literature-based approach by searching key terms in selected databases. The adsorption data were mostly best described by the Langmuir and pseudo-second-order models for dyes, anions, metal ions pesticides, and pharmaceutical compounds. According to the pooled data, the highest adsorption capacity was 1552.5 mg g-1 for PFOS adsorbed onto H3PO4-activated maize tassel-based carbon. The majority of the studies relied on linearized adsorption isotherm and kinetic models with coefficient of determination (R2) as the sole criterion for determining best-fitting models. Additionally, the majority of the studies are batch mode and laboratory-scale studies with no desorption and recyclability evaluations. Researchers should be careful to present accurate equations and units of parameters with proper citations. Pilot -scale and life cycle assessment (LCA) of the reported new materials represent an aspect largely unexplored. The fact that studies from most African countries, dating beyond 2007, could be obtained implies that activated carbons present an accessible and possibly sustainable technology for emerging economies.",,10.1016/j.apsadv.2023.100501,,NA,,recent advances and issues in the application of activated carbon for water treatment in africa a systematic review 20072022
rayyan-1259295166,"Hydrothermal Synthesis of Bimetallic (Zn, Co) Co-Doped Tungstate Nanocomposite with Direct Z-Scheme for Enhanced Photodegradation of Xylenol Orange",2023,2,NA,CATALYSTS,,13,2,,"Alharthi, Fahad A. A. and Al-Nafaei, Wedyan Saud and Alshayiqi, Alanoud Abdullah and Alanazi, Hamdah S. S. and Hasan, Imran",,,,,"In the present study, pristine ZnWO4, CoWO4, and mixed metal Zn0.5Co0.5WO4 were synthesized through the hydrothermal process using a Teflon-lined autoclave at 180 celcius. The synthesized nanomaterials were characterized by various spectroscopic techniques, such as TEM, FTIR, UV-vis, XRD, and SEM-EDX-mapping to confirm the formation of nanocomposite material. The synthesized materials were explored as photocatalysts for the degradation of xylenol orange (XO) under a visible light source and a comparative study was explored to check the efficiency of the bimetallic co-doped nanocomposite to the pristine metal tungstate NPs. XRD analysis proved that reinforcement of Co2+ in ZnWO4 lattice results in a reduction in interplanar distance from 0.203 nm to 0.185 nm, which is reflected in its crystallite size, which reduced from 32 nm to 24 nm. Contraction in crystallite size reflects on the optical properties as the energy bandgap of ZnWO4 reduced from 3.49 eV to 3.33 eV in Zn0.5Co0.5WO4, which is due to the formation of a Z-scheme for charge transfer and enhancement in photocatalytic efficiency. The experimental results suggested that ZnWO4, CoWO4, and Zn0.5Co0.5WO4 NPs achieved a photocatalytic efficiency of 97.89\%, 98.10\%, and 98.77\% towards XO in 120 min of visible solar light irradiation. The kinetics of photodegradation was best explained by pseudo-first-order kinetics and the values of apparent rate const (k(app)) also supported the enhanced photocatalytic efficiency of mixed metal Zn0.5Co0.5WO4 NPs towards XO degradation.",,10.3390/catal13020404,,NA,,hydrothermal synthesis of bimetallic zn co codoped tungstate nanocomposite with direct zscheme for enhanced photodegradation of xylenol orange
rayyan-1259295167,Impact of Infusion Set Materials and Designs on the Subcutaneous Response in People With Diabetes: A Rapid Review of the Literature,2023,3,NA,JOURNAL OF DIABETES SCIENCE AND TECHNOLOGY,1932-2968,17,2,314-321,"Hendel, Kristoffer and Stumpe, Tobias and Ozer, Kerem",,,,,"Insulin infusion sets (IISs) are an integral and intricate part of continuous subcutaneous insulin infusion for subjects with type 1 diabetes, infusing insulin from pump to the subcutaneous space. Insulin infusion sets interface with the skin surface, the dermis, and the subcutaneous space and may be the cause of infusion failure due to biological events or mechanical problems. Novel IISs with extended wear time and anti-inflammatory properties to mitigate these issues are described in the literature although material-tissue interactions are poorly understood. This rapid review focuses on the impact of IIS materials and designs on the subcutaneous response in people with diabetes and includes literature identified in PubMed, Embase, and Cochrane databases. Twenty-one studies were identified for qualitative synthesis that encompassed a limited and heterogenic body of evidence including 10 clinical reports, six reviews, one case report, two abstracts, and two communications. Two clinical reports were randomized crossover studies. Reports on materials mostly compared steel versus polytetrafluoroethylene (Teflon) cannulas and suggested no substantial difference in tissue response to these materials. Reports on designs focused mostly on the angle of cannula insertion. To drive and improve research on extended wear and nonimmunogenic IISs, future studies should focus on material-tissue interaction as dedicated outcome measures, quantified with punch biopsy and imaging techniques such as ultrasound, optical coherence tomography, and confocal reflectance microscopy. Original studies are required to further a field too young for a systematic meta-analysis.",,10.1177/19322968221138076,,NA,,impact of infusion set materials and designs on the subcutaneous response in people with diabetes a rapid review of the literature
rayyan-1259295168,Contact-free transposition and interposition techniques for trigeminal neuralgia: a systematic review,2023,2,NA,JOURNAL OF NEUROSURGICAL SCIENCES,0390-5616,67,1,36-45,"Uhl, Christian and Vajkoczy, Peter",,,,,"INTRODUCTION: Surgical treatment for trigeminal neuralgia (TGN), by means of interposition of material between nerve and offending ves-sel, has been shown to be highly efficient. In recent years, treatment by means of vessel transposition has become more frequent, as in singular cases of recurrence, nerval reactions towards interposed material have been noted. In this review we research the classic microvascular decom-pression (MVD) techniques (interposition) as well as the more recent transposition and their effectiveness, considering patient outcomes as well as complications and recurrences.EVIDENCE ACQUISITION: We searched online databases MEDLINE and LIVIVO, using key words trigeminal neuralgia AND transposition/ AND sling/ AND non compressive technique/ AND microvascular decompression.EVIDENCE SYNTHESIS: We included 8 studies for transposition and 20 studies for the interposition, combining for 2045 patients (302 for transposition and 1743 for interposition). 96.1\% of patients in the transposition and 93.1\% in the interposition group reported a positive outcome immediately postoperatively. At follow-up, 87.4\% in the transposition group (follow-up 51.2 months) and 87.9\% of patients in the interposition group (follow-up 36.5 months), reported a positive outcome. 16.2\% of patients in the transposition and 13.1\% in the interposition group had postoperative complications. Recurrence was reported in 5.6\% of patients treated with transposition and 2.3\% of patients treated with interposi-tion. CONCLUSIONS: Transposition presents similar results concerning short-and long-term patient satisfaction for treatment of TGN as well as similar numbers of complications of recurrences as interposition. Yet, current evidence is restricted to a few retrospective studies, thus, evidence is limited so far.",,10.23736/S0390-5616.22.05514-X,Trigeminal Neuralgia;Neuralgia,NA,,contactfree transposition and interposition techniques for trigeminal neuralgia a systematic review
rayyan-1259295169,"Fractal Structure Characteristics and Prospecting Direction of Dispersed Metals in the Eastern Guizhou Pb-Zn Metallogenic Belt, SW China",2022,12,NA,MINERALS,,12,12,,"Cui, Zhongliang and Zhou, Jiaxi and Luo, Kai and Lu, Maoda",,,,,"The eastern Guizhou Pb-Zn metallogenic belt (EGMB) is an important source of Pb-Zn resources and other critical minerals (including dispersed metals, such as Ge, Cd and Ga) in China. In order to ensure the continuous resource supply of Pb-Zn and associated dispersed metals, it is urgent to explore the direction of further prospecting for them. Fractal theory can realize the fractal structure characterization of fault structures and the spatial distribution of mineral deposits, which is helpful for mineral exploration. However, the fault fractal research and prospecting application are still seldom covered in the EGMB. We used fractal theory to determine fine-scale fractal structure characteristics of fault structures and ore deposits in the EGMB, and Fry analysis to delineate favorable metallogenic areas. The results show that within a scale range of 3.670-58.716 km, the integrated faults capacity dimension (CPD) is 1.5095, the information dimension (IND) is 1.5391, and the correlation dimension (CRD) is 1.5436, indicating fault structures with high maturity, which are conducive to the migration and accumulation of ore-forming fluids. The multi-fractal spectrum width and height are 0.3203 and 1.5355, respectively, implying a significant metallogenic potential. The spatial distribution fractal dimensions (SDD) of Pb-Zn specifically and metal deposits in general are 1.0193 and 1.0709, respectively; the quantity distribution fractal dimensions (QDD) are 1.4225 and 1.4716, respectively, and the density distribution fractal dimensions (DDD) are 1.422 and 1.472, respectively, indicating strong clustering. Hence, the favorable metallogenic regions can be divided into four grades, among which grade I region is continuously distributed in space and has the greatest prospecting potential.",,10.3390/min12121567,Fractals;China;Metals,NA,,fractal structure characteristics and prospecting direction of dispersed metals in the eastern guizhou pbzn metallogenic belt sw china
rayyan-1259295170,Data-Driven Technologies as Enablers for Value Creation in the Prevention of Surgical Site Infections: a Systematic Review,2023,3,NA,JOURNAL OF HEALTHCARE INFORMATICS RESEARCH,2509-4971,7,1,1-41,"Irgang, Luis and Barth, Henrik and Holmen, Magnus",,,,,"Despite the advances in modern medicine, the use of data-driven technologies (DDTs) to prevent surgical site infections (SSIs) remains a major challenge. Scholars recognise that data management is the next frontier in infection prevention, but many aspects related to the benefits and advantages of using DDTs to mitigate SSI risk factors remain unclear and underexplored in the literature. This study explores how DDTs enable value creation in the prevention of SSIs. This study follows a systematic literature review approach and the PRISMA statement to analyse peer-reviewed articles from seven databases. Fifty-nine articles were included in the review and were analysed through a descriptive and a thematic analysis. The findings suggest a growing interest in DDTs in SSI prevention in the last 5 years, and that machine learning and smartphone applications are widely used in SSI prevention. DDTs are mainly applied to prevent SSIs in clean and clean-contaminated surgeries and often used to manage patient-related data in the postoperative stage. DDTs enable the creation of nine categories of value that are classified in four dimensions: cost/sacrifice, functional/instrumental, experiential/hedonic, and symbolic/expressive. This study offers a unique and systematic overview of the value creation aspects enabled by DDT applications in SSI prevention and suggests that additional research is needed in four areas: value co-creation and product-service systems, DDTs in contaminated and dirty surgeries, data legitimation and explainability, and data-driven interventions.",,10.1007/s41666-023-00129-2,,NA,,datadriven technologies as enablers for value creation in the prevention of surgical site infections a systematic review
rayyan-1259295171,A systematic review of the evaluation of endocrine-disrupting chemicals in the Japanese medaka (<i>Oryzias latipes</i>) fish,2023,11,NA,FRONTIERS IN TOXICOLOGY,,5,NA,,"Dasmahapatra, Asok K. and Williams, Charmonix B. and Myla, Anitha and Tiwary, Sanjay K. and Tchounwou, Paul. B.",,,,,"Japanese medaka (Oryzias latipes) is an acceptable small laboratory fish model for the evaluation and assessment of endocrine-disrupting chemicals (EDCs) found in the environment. In this research, we used this fish as a potential tool for the identification of EDCs that have a significant impact on human health. We conducted an electronic search in PubMed (http://www.ncbi.nlm.nih.gov/pubmed) and Google Scholar (https://scholar.google.com/) using the search terms, Japanese medaka, Oryzias latipes, and endocrine disruptions, and sorted 205 articles consisting of 128 chemicals that showed potential effects on estrogen-androgen-thyroid-steroidogenesis (EATS) pathways of Japanese medaka. From these chemicals, 14 compounds, namely, 17 beta-estradiol (E2), ethinylestradiol (EE2), tamoxifen (TAM), 11-ketotestosterone (11-KT), 17 beta-trenbolone (TRB), flutamide (FLU), vinclozolin (VIN), triiodothyronine (T3), perfluorooctanoic acid (PFOA), tetrabromobisphenol A (TBBPA), terephthalic acid (TPA), trifloxystrobin (TRF), ketoconazole (KTC), and prochloraz (PCZ), were selected as references and used for the identification of apical endpoints within the EATS modalities. Among these endpoints, during classification, priorities are given to sex reversal (masculinization of females and feminization of males), gonad histology (testis-ova or ovotestis), secondary sex characteristics (anal fin papillae of males), plasma and liver vitellogenin (VTG) contents in males, swim bladder inflation during larval development, hepatic vitellogenin (vtg) and choriogenin (chg) genes in the liver of males, and several genes, including estrogen-androgen-thyroid receptors in the hypothalamus-pituitary-gonad/thyroid axis (HPG/T). After reviewing 205 articles, we identified 108 (52.68\%), 46 (22.43\%), 19 (9.26\%), 22 (17.18\%), and 26 (12.68\%) papers that represented studies on estrogen endocrine disruptors (EEDs), androgen endocrine disruptors (AEDs), thyroid endocrine disruptors (TEDs), and/or steroidogenesis modulators (MOS), respectively. Most importantly, among 128 EDCs, 32 (25\%), 22 (17.18\%), 15 (11.8\%), and 14 (10.93\%) chemicals were classified as EEDs, AEDs, TEDs, and MOS, respectively. We also identified 43 (33.59\%) chemicals as high-priority candidates for tier 2 tests, and 13 chemicals (10.15\%) show enough potential to be considered EDCs without any further tier-based studies. Although our literature search was unable to identify the EATS targets of 45 chemicals (35\%) studied in 60 (29.26\%) of the 205 articles, our approach has sufficient potential to further move the laboratory-based research data on Japanese medaka for applications in regulatory risk assessments in humans.",,10.3389/ftox.2023.1272368,,NA,,a systematic review of the evaluation of endocrinedisrupting chemicals in the japanese medaka <i>oryzias latipes<i> fish
rayyan-1259295172,"A review of hydrogen-air cloud explosions: The fundamentals, overpressure prediction methods, and influencing factors",2023,4,NA,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,0360-3199,48,36,13705-13730,"Hu, Qingchun and Zhang, Xihong and Hao, Hong",,,,,"Hydrogen is one of the most promising renewable energies that has been observing rapid development over the past years. Recent accidental explosion incidents and the associated damages have demonstrated the importance of hydrogen safety against potential explo-sions. This article presents a systematic review on hydrogen explosions. Potential explo-sion scenarios including the existence of impurities and rich-oxygen environment in the production, storage with extreme-high pressure and ultra-low temperature, trans-portation, and consumption processes are reviewed. Different types of hydrogen-air cloud explosion include expansion and deflagration, detonation, and deflagration-to-detonation transition (DDT). Existing studies on hydrogen explosion covering laboratory and field blasting test, numerical simulation utilizing various computational approaches, and theoretical derivation are reviewed and summarized. CFD modeling is currently one of the main research methods because of its cost effectiveness, though challenges existing in simulation hydrogen-air cloud detonation comparing with testing results. Apart from the properties of hydrogen-air cloud such as concentration, size and heterogeneity, environ-mental factors such as ignition, ventilation and obstacle are found to strongly influence the loading characteristics of hydrogen-air cloud explosion. Existing prediction approaches for estimating blast loading from hydrogen-air cloud explosion including the TNT equivalent method (TNT-EM), TNO multi-energy method (TNO MEM), and Baker-Strehlow-Tang method (BST) are primarily empirical based. Because of the inherited difference of hydrogen-air cloud from solid explosives and conventional flammable gases, the accu-racies of these approaches are still doubtable, which requires further study. (c) 2022 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.",,10.1016/j.ijhydene.2022.11.302,Hydrogenation;Hydrogen,NA,,a review of hydrogenair cloud explosions the fundamentals overpressure prediction methods and influencing factors
rayyan-1259295173,Tools available in Spanish for clinical assessment of delirium. Systematic review,2023,3,NA,REVISTA DE NEUROLOGIA,0210-0010,76,6,197-208,"Diaz, Juliana and Castrillon, Andrea and Cardeno, Carlos and Franco, Jose G.",,,,,"Introduction. Delirium assessment is difficult because it involves the alteration of different mental functions in patients of any age who have serious medical-surgical conditions or dementia. Therefore, concrete assessment tools for specific needs are required. This systematic review synthetizes the information about the tools available in Spanish for delirium clinical assessment. Materials and methods. This is a systematic review that follows the PRISMA Diagnostic Test Accuracy guideline. Using a search algorithm, two researchers assessed five scientific indexing systems and searched for additional papers and grey literature. Other two researchers recorded in a standardized way the data of the papers included. The quality of translations, cultural adaptations, and validations were assessed. Results. We identified 21 reports on translation, cultural adaptation, or validation of 14 tools for 1) detailed evaluation, diagnosis, and quantification of severity by experts, 2) assessment of concrete aspects of delirium, 3) screening in adults, 4) pediatric screening, and 5) diagnosis and weighting of severity by treating staff. 78.6\% of translations and all adaptations are of good quality. 52.9\% of validations have a low risk of bias, 41.2\% have a moderate risk, and only 5.9\% have a high risk. Conclusions. As the first step to correctly treat patients is an accurate diagnosis, and the selection of the appropriate instruments is essential for the validity of any study, the available tools should be chosen according to the specific clinical and research needs.",,10.33588/rn.7606.2022265,Delirium,NA,,tools available in spanish for clinical assessment of delirium systematic review
rayyan-1259295174,"False-positives and false-negatives in non-invasive prenatal testing (NIPT): what can we learn from a meta-analyses on \&gt; 750,000 tests?",2022,8,NA,MOLECULAR CYTOGENETICS,,15,1,,"Liehr, Thomas",,,,,"Background Non-invasive prenatal testing (NIPT) has had an incomparable triumph in prenatal diagnostics in the last decade. Over 1400 research articles have been published, predominantly praising the advantages of this test. Methods The present study identified among the 1400 papers 24 original and one review paper, which were suited to re-evaluate the efficacy of > 750,000 published NIPT-results. Special attention was given to false-positive and false-negative result-rates. Those were discussed under different aspects-mainly from a patient-perspective. Results A 27: 1 rate of false-positive compared to false-negative NIPT results was found. Besides, according to all reported, real-positive, chromosomally aberrant NIPT cases, 90\% of those would have been aborted spontaneously before birth. These findings are here discussed under aspects like (i) How efficient is NIPT compared to first trimester screening? (ii) What are the differences in expectations towards NIPT from specialists and the public? and (iii) There should also be children born suffering from not by NIPT tested chromosomal aberrations; why are those never reported in all available NIPT studies? Conclusions Even though much research has been published on NIPT, unbiased figures concerning NIPT and first trimester screening efficacy are yet not available. While false positive rates of different NIPT tests maybe halfway accurate, reported false-negative rates are most likely too low. The latter is as NIPT-cases with negative results for tested conditions are yet not in detail followed up for cases with other genetic or teratogenic caused disorders. This promotes an image in public, that NIPT is suited to replace all invasive tests, and also to solve the problem of inborn errors in humans, if not now then in near future. Overall, it is worth discussing the usefulness of NIPT in practical clinical application. Particularly, asking for unbiased figures concerning the efficacy of first trimester-screening compared to NIPT, and for really comprehensive data on false-positive and false-negative NIPT results.",,10.1186/s13039-022-00612-2,Learning,NA,,falsepositives and falsenegatives in noninvasive prenatal testing nipt what can we learn from a metaanalyses on gt 750000 tests
rayyan-1259295175,Fosfomycin Resistance in Bacteria Isolated from Companion Animals (Dogs and Cats),2023,5,NA,VETERINARY SCIENCES,,10,5,,"Lysitsas, Marios and Chatzipanagiotidou, Irene and Billinis, Charalambos and Valiakos, George",,,,,"Simple Summary Fosfomycin is an antibiotic with renewed interest over the last years, especially in human medicine, as it possesses some advantageous properties and a broad spectrum of bactericidal activity. Moreover, the emerging issue of multi-resistance against traditional antibiotics obligates specialists to turn to new alternative agents. However, cases of Fosfomycin-resistant strains are being detected at a rising rate worldwide, among humans and animals. The objective of this review is to collect, present and analyze studies related to Fosfomycin resistance in isolates from companion animals and specifically dogs and cats. Variable articles were collected and data for the relevant strains were scanned and evaluated. Since Fosfomycin is an agent not routinely used by veterinarians, the detection of Fosfomycin-resistant strains in canine and feline samples indicates possible dissemination of these strains among humans, pets, and the environment, reinforced by other factors. Concerning the origin, the species, and the resistance patterns of the related bacteria, useful conclusions were drawn, about the presence, the spreading, and possibly the causes of Fosfomycin resistance among companion animals and between them and their environment. Fosfomycin is an old antibacterial agent, which is currently used mainly in human medicine, in uncomplicated Urinary Tract Infections (UTIs). The purpose of this review is to investigate the presence and the characteristics of Fosfomycin resistance in bacteria isolated from canine or feline samples, estimate the possible causes of the dissemination of associated strains in pets, and underline the requirements of prospective relevant studies. Preferred Reporting Items for Systematic Reviews (PRISMA) guidelines were used for the search of current literature in two databases. A total of 33 articles were finally included in the review. Relevant data were tracked down, assembled, and compared. Referring to the geographical distribution, Northeast Asia was the main area of origin of the studies. E. coli was the predominant species detected, followed by other Enterobacteriaceae, Staphylococci, and Pseudomonas spp. FosA and fosA3 were the more frequently encountered Antimicrobial Resistance Genes (ARGs) in the related Gram-negative isolates, while fosB was regularly encountered in Gram-positive ones. The majority of the strains were multidrug-resistant (MDR) and co-carried resistance genes against several classes of antibiotics and especially beta-Lactams, such as bla(CTX-M) and mecA. These results demonstrate the fact that the cause of the spreading of Fosfomycin-resistant bacteria among pets could be the extended use of other antibacterial agents, that promote the prevalence of MDR, epidemic strains among an animal population. Through the circulation of these strains into a community, a public health issue could arise. Further research is essential though, for the comprehensive consideration of the issue, as the current data are limited.",,10.3390/vetsci10050337,Animals;Fosfomycin;Dogs;Animal Shells;Cats;Bacteria,NA,,fosfomycin resistance in bacteria isolated from companion animals dogs and cats
rayyan-1259295176,Distribution and transport of atmospheric microplastics and the environmental impacts: A review,2022,NA,NA,CHINESE SCIENCE BULLETIN-CHINESE,0023-074X,67,30,3565-3579,"Xu, Libo and Hu, Min and Jia, Weiqian and Zhang, Mengjun and Tang, Qian and Tian, Xudong and Huang, Yi",,,,,"As emerging pollutants, microplastics (MPs) are widely distributed in water, soil and atmosphere, and have become a popularly concerned environmental and social issue. The research on atmospheric microplastics (AMPs) started later than that on the MPs in soil and water, but AMPs' potential environmental impacts are explored in an even wider range. Based on the literatures on AMPs since 2015 as well as those about MPs in water and soil, this paper systematically reviews the distribution, source, transport of AMPS and the environmental and ecological impacts of AMPs. The results show that AMPs are distributed in global atmosphere, and have been detected in the atmosphere of urban, suburban, remote areas and indoor air. The concentrations of AMPs were detected in a range 2 to 77000 n m(-2) d(-1) or 0 to 1583 n m(-3). The distribution characteristics of MPs in atmosphere are affected by environmental factors such as indoor and outdoor environment, underlying surface type and airflow, etc. In general, the concentration and the diversity of AMPs' shape and composition are higher in the places near to MPs the source, but the wind, precipitation and even local animals could reshape the characters of AMPs. The sources of AMPs are mainly the production, use and recycling processes of plastic products, as well as land and sea where MPs accumulated. Studies also showed that abrasion of vehicle tires and the use of synthetic textile are major sources. What's noteworthy is that the COVID-19 pandemic has made masks as necessities of life, which indirectly exacerbated the pollution of AMPs. The transport of MPs can occur in atmospheric environment, such as suspension, deposition and diffusion, and is affected by the morphology of MPs, wind direction, precipitation and other atmospheric factors. The diffusion of MPs in atmosphere, also known as atmospheric transport, is an important part of the global plastic cycle. AMPs' transport path is mostly studied of Hybrid Single Particle Lagrangian Integrated Trajectory (HYSPLIT) by conducting backward trajectory simulation, and their transport volume is estimated mainly through deposition and aerodynamic model. In addition, AMPs have unique physical and chemical properties, which can affect regional atmospheric environmental quality, change regional and global climate. It could also adsorb heavy metals, organic pollutants and harmful microorganisms during transport, resulting in greater health risks to human. Also, AMPs could affect atmospheric ecosystems through food chains and providing microbial niches, and alter structure and functions of terrestrial forest and water ecosystems through deposition. There are still some unsolved scientific and technical questions. Due to the lack of standardized sampling and identification means, the past research methods on AMPs are different on sampling and physical analysis, which make information comparison difficult. The observations of AMPs' environmental behaviors, the atmospheric transport, source attribution and trans-regional effects of AMPs are still limited. Therefore, some conclusions from laboratory researches cannot fully explain the uncertainty of in natural environment. Based on the analysis, it is suggested that future scientific research on AMPs should focus on standardization of research methods, the establishment of source list, transport mechanism and environmental and ecological impacts. It is necessary for the study of AMPs to establish a set of scientifically credible and technically feasible monitoring techniques as well. Because AMPs could be transported to different ecosystems and could enter the human body through a variety of ways, it is urgent to study the physiological and ecological status of human body and ecosystems which are continuously exposed to AMPs pollution.",,10.1360/TB-2021-1236,,NA,,distribution and transport of atmospheric microplastics and the environmental impacts a review
rayyan-1259295177,Epigallocatechin-3-gallate ameliorates polystyrene microplastics-induced anxiety-like behavior in mice by modulating gut microbe homeostasis,2023,9,NA,SCIENCE OF THE TOTAL ENVIRONMENT,0048-9697,892,NA,,"Yang, Jian-Zheng and Zhang, Kai-Kai and Liu, Yi and Li, Xiu-Wen and Chen, Li-Jian and Liu, Jia-Li and Li, Jia-Hao and Chen, Long and Hsu, Clare and Zeng, Jia-Hao and Xie, Xiao-Li and Wang, Qi",,,,,"Polystyrene microplastics (PS-MPs) have emerged as a concerning pollutant in modern society due to their widespread production and usage. Despite ongoing research efforts, the impact of PS-MPs on mammalian behavior and the mechanisms driving these effects remain incompletely elucidated. Consequently, effective strategies for prevention have yet to be developed. To fill these gaps, C57BL/6 mice were orally administered with 5 \& mu;m PS-MPs for 28 consecutive days in this study. The open-field test and the elevated plus-maze test were performed to evaluate the anxiety-like behavior, 16S rRNA sequencing and untargeted metabolomics analysis were used to detect the changes of gut microbiota and serum metabolites. Our results indicated that PS-MPs exposure activated hippocampal inflammation and induced anxiety-like behavior in mice. Meanwhile, PS-MPs disturbed the gut microbiota, impaired the intestinal barrier, and aroused peripheral inflammation. Specifically, PS-MPs increased the abundance of pathogenic microbiota Tuzzerella, while lowered the abundance of probiotics Faecalibaculum and Akkermansia. Interestingly, eliminating the gut microbiota protected against the deleterious effects of PS-MPs on intestinal barrier integrity, reduced the levels of peripheral inflammatory cytokines, and ameliorated anxiety-like behavior. Additionally, green tea's primary bioactive constituent, epigallocatechin-3-gallate (EGCG), optimized gut microbial composition, improved intestinal barrier function, reduced peripheral inflammation, and exerted anti-anxiety effects by inhibiting the hippocampal TLR4/MyD88/NF-\& kappa;B signaling cascade. EGCG also remodeled serum metabolism, especially modulated purine metabolism. These findings suggested that gut microbiota participates in PS-MPs-induced anxiety-like behavior by modulating the gut-brain axis, and that EGCG could serve as a potential preventive strategy.",,10.1016/j.scitotenv.2023.164619,Mice;Homeostasis;Anxiety,NA,,epigallocatechin3gallate ameliorates polystyrene microplasticsinduced anxietylike behavior in mice by modulating gut microbe homeostasis
rayyan-1259295178,"Bioaccumulation of Heavy Metals in Mackerel and Red Hybrid Tilapia Collected from Kijal and Paka, Terengganu, Malaysia",2022,12,NA,CIVIL AND ENVIRONMENTAL ENGINEERING REPORTS,2080-5187,32,4,270-281,"Dabwan, Ahmed H. A. and Saluddin, Ummu Asma' Hafifah Bt. Mohmad and Isa, Nursuhaili Bt. Mohd and Abdullah, Abdul Hadi and Mohamed, Amri Bin Hj. and Bin Ahmad, Anuar",,,,,"The major goal of this study is to determine the bioaccumulation of heavy metals in the tissues and bones of Red Hybrid Tilapia (Oreochromis niloticus) and Mackerel (Rastrelliger kanagurta) taken from two distinct sites in Terengganu state, Malaysia, namely Kijal and Paka. Zinc (Zn), copper (Cu), nickel (Ni), and lead (Pb)were the metals examined. Soil analysis also was carried out for the same elements. The tissues and bones of the fishes were separated before further analysis was made. Drying process technique was used to determine the moisture content for all samples at 80 ? for 24 hours. Water content ranged between 70 \& 77\%. Triplicate samples were evaluated by using Atomic Absorption Spectrophotometer (AAS) to find out heavy metals concentration. Oven and Teflon beakers were used to fully digest all solid samples at 120 ? for 3 hours. Highest readings of Zn, Ni and Pb were found in the fish bone for the samples collected from both mentioned locations. However, different pattern was noticed for Cu where higher values were found in the tissues for the same samples. Values of Pb in the tissues were higher than the acceptable value in edible fish by Food and Agriculture Organization (FAO); 1 ppm and Malaysian Food Act (MFR) \& World Health Organization (WHO); 2 ppm, whereas values of Cu, Zn were in the acceptable range set by the same organizations. No values recommended for Ni by MFR. In general heavy metals in the bones and tissues from both locations can be sorted in descending order as follows; Pb > Zn > Cu > Ni. Soil samples collected from both locations showed different pattern where high concentration was found for Zn followed by Pb then Cu and Ni. Moreover analysis for soil samples collected from Paka River showed higher content for all elements compared to Kijal. More investigation is needed to clarify whether this contamination is solely from industry or due to geology of the area.",,10.2478/ceer-2022-0057,"Metals, Heavy;Malaysia",NA,,bioaccumulation of heavy metals in mackerel and red hybrid tilapia collected from kijal and paka terengganu malaysia
rayyan-1259295179,Association between exposure to persistent organic pollutants and pubertal timing in boys and girls: A systematic review and meta-analysis,2023,10,NA,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,0147-6513,265,NA,,"Lan, Huili and Hu, Zhiqin and Gan, Hongya and Wu, Lixiang and Xie, Shushu and Jiang, Yan and Ye, Ding and Ye, Xiaoqing",,,,,"In recent years, the phenomenon of abnormal pubertal timing in children has become increasingly common worldwide. Persistent organic pollutants (POPs) may be one of the risk factors contributing to this phenomenon, but the relationship between them is unclear based on current evidence. The purpose of this study was to determine the association of POPs exposure with pubertal timing in girls and boys by conducting a systematic review and meta-analysis. We searched PubMed and Embase databases for studies before June 1, 2023. Meta-analysis was performed by pooling relative risk (RR) or odds ratio (OR) or prevalence ratio (PR) or hazard ratio (HR) estimates with 95 \% confidence intervals (CIs). Subgroup analysis, publication bias assessment and sensitivity analysis were also carried out. A total of 21 studies were included, involving 2479 boys and 8718 girls. The results of meta-analysis showed that exposure to POPs was significantly associated with delayed pubertal timing in girls (RR: 0.85; 95 \% CI: 0.79-0.91; p < 0.001). There was no statistically significant association between exposure to POPs and pubertal timing in boys (RR: 1.18; 95 \% CI: 0.99-1.40; p = 0.070). Subgroup analysis showed that there may be gender differences in the effects of exposure to POPs on pubertal timing. Our results suggested that exposure to POPs could delay pubertal timing in girls. However, based on current evidence, no significant association was found between POPs exposure and pubertal timing in boys.",,10.1016/j.ecoenv.2023.115540,,NA,,association between exposure to persistent organic pollutants and pubertal timing in boys and girls a systematic review and metaanalysis
