key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-1268390740,"Systematic review and meta-analysis of breast cancer risks in relation to 2,3,7,8-tetrachlorodibenzo-p-dioxin and per- and polyfluoroalkyl substances",2023,8,NA,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,0944-1344,30,37,86540-86555,"Cong, Xiangru and Liu, Qisijing and Li, Weixia and Wang, Lei and Feng, Yuanyuan and Liu, Chunyu and Guo, Li-qiong and Wang, Liping and Shi, Chang and Li, Penghui",,,,,"2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD) and per- and polyfluoroalkyl substances (PFAS) are endocrine disrupting chemicals that may cause breast cancer. However, there lacks consistent research on the association between TCDD, PFAS exposure, and breast cancer. To this end, a meta-analysis was carried out in this review to explore the relationship between these two endocrine disruptors and breast cancer. Relevant literature was searched from 5 databases: Medline, Scopus, Embase, PubMed, and Web of Science. Odds ratios (OR) with 95\% confidence intervals (CIs) were pooled by fixed-effects and random-effects meta-analysis models. A total of 17 publications were finally included for quantitative evaluation. Meta-analysis showed that TCDD (OR = 1.00, 95\% CI = 0.89-1.12, I-2 = 39.3\%, P = 0.144), PFOA (OR = 1.07, 95\% CI = 0.84-1.38, I-2 = 85.9\%, P < 0.001), PFOS (OR = 1.01, 95\% CI = 0.95-1.08, I-2 = 65.7\%, P < 0.001), PFNA (OR = 0.89, 95\% CI = 0.67-1.19, I-2 = 74.4\%, P < 0.001), and PFHxS (OR = 0.90, 95\% CI = 0.72-1.13, I-2 = 74\%, P < 0.001) were not significantly correlated with breast cancer. Internal exposure, however, showed a significant positive correlation between TCDD and BC (OR = 2.85, 95\% CI = 1.23-6.59, I-2 = 0.0\%, P = 0.882). No statistically significant association between TCDD, PFAS exposure, and breast cancer was observed in this meta-analysis.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1007/s11356-023-28592-9,Breast Neoplasms,NA,NA
rayyan-1268390744,Association between per- and polyfluoroalkyl substances and risk of hypertension: a systematic review and meta-analysis,2023,8,NA,FRONTIERS IN PUBLIC HEALTH,,11,NA,,"Xiao, Fang and An, Ziwen and Lv, Junli and Sun, Xiaoyi and Sun, Heming and Liu, Yi and Liu, Xuehui and Guo, Huicai",,,,,"Background Existing evidence indicates that exposure to per- and polyfluoroalkyl substances (PFASs) may increase the risk of hypertension, but the findings are inconsistent. Therefore, we aimed to explore the relationship between PFASs and hypertension through this systematic review and meta-analysis.Methods We searched PubMed, Embase, and the Web of Science databases for articles published in English that examined the relationship between PFASs and hypertension before 13 August 2022. The random effects model was used to aggregate the evaluation using Stata 15.0 for Windows. We also conducted subgroup analyses by region and hypertension definition. In addition, a sensitivity analysis was carried out to determine the robustness of the findings.Results The meta-analysis comprised 15 studies in total with 69,949 individuals. The risk of hypertension was substantially and positively correlated with exposure to perfluorooctane sulfonate (PFOS) (OR = 1.31, 95\% CI: 1.14, 1.51), perfluorooctanoic acid (PFOA) (OR = 1.16, 95\% CI: 1.07, 1.26), and perfluorohexane sulfonate (PFHxS) (OR = 1.04, 95\% CI: 1.00, 1.09). However, perfluorononanoic acid (PFNA) exposure and hypertension were not significantly associated (OR = 1.08, 95\% CI: 0.99, 1.17).Conclusion We evaluated the link between PFASs exposure and hypertension and discovered that higher levels of PFOS, PFOA, and PFHxS were correlated with an increased risk of hypertension. However, further high-quality population-based and pathophysiological investigations are required to shed light on the possible mechanism and demonstrate causation because of the considerable variability.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.3389/fpubh.2023.1173101,,NA,NA
rayyan-1268390747,Association between exposure to per- and perfluoroalkyl substances (PFAS) and reproductive hormones in human: A systematic review and meta-analysis,2024,1,NA,ENVIRONMENTAL RESEARCH,0013-9351,241,NA,,"Li, Ling and Guo, Yingkun and Ma, Shuai and Wen, Hui and Li, Yupei and Qiao, Jianhong",,,,,"Background: Per- and polyfluoroalkyl substances (PFAS) is persistent endocrine disrupting chemicals. Previous evidence suggests that exposure to PFAS is associated with reproductive hormone levels, but the results of relevant studies are inconsistent. The objective of our study is to determine the association between exposure to PFAS and reproductive hormone levels in gender-specific general population. Method: Based on scientific search strategies, we systematically searched PubMed, Web of Science, Embase, Medline, and Scopus to obtain the eligible studies published before January 21, 2023. The quality of the included articles was assessed using the Office of Health Assessment and Translation (OHAT) Risk of Bias tool. We combined the beta coefficient and 95\% confidence intervals (CI) using Stata.17 with random-effect model or fixedeffect model. We also performed subgroup analysis, sensitivity analysis, and Begger's and Egger's tests. Results: Eleven studies involving 7714 participants were included. Meta-analysis showed that PFHxS exposure was positively associated with estradiol (E2) levels in female {[}beta = 0.030, 95\% CI: (0.013, 0.046), P = 0.000]. A negative association was found between PFOA {[}beta = -0.012, 95\% CI: (-0.023, -0.002), P = 0.017] and PFOS {[}beta = -0.011; 95\% CI: (-0.021, -0.000), P = 0.042] exposure with male testosterone (TT) levels. In the subgroup analysis, there were stronger associations in children than in adults. And the high heterogeneity was mainly due to the cross-sectional studies. Publication bias was not found in most of the analyses. Conclusion: Our study showed that PFAS exposure was significantly associated with reproductive hormone levels. Further related studies are needed to identify the association and potential mechanism in the future.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1016/j.envres.2023.117553,Humanities;Humanism;Humans,NA,NA
rayyan-1268390749,Spherical indentation of polycrystalline cubic boron nitride (PcBN): Contact damage evolution with increasing load and microstructural effects,2023,2,NA,CHEMOSPHERE,0045-6535,315,NA,,"Zhang, Lei and Liang, Jiayi and Gao, Ai",,,,,"In vivo, in vitro, and epidemiological evidence suggests that perfluoroalkyl substances (PFAS) may alter thyroid function in human health, with negative effects on maternal and fetal development outcomes. However, data on the effects of PFAS on thyroid hormones remain controversial. Here, we conducted a meta-analysis of 13 eligible studies searched from Embase, PubMed, and Web of Science by July 10, 2022, to explore the relationship between maternal exposure to PFAS and thyroid health effects, including thyroid stimulating hormone (TSH), triiodothyronine (TT3), thyroxin (TT4), free T3 (FT3), and free T4 (FT4). The estimated values (beta) and the corresponding confidence intervals (95\%CI) were extracted for analysis. The tests for heterogeneity, sensitivity and publication bias between studies were performed using Stata 15.0. The combined results showed a positive association between changes in TSH and exposure to perfluorooctane sulfonate (PFOS), perfluorooctanoic acid (PFOA) and perfluorodecanoic acid (PFDA), with no significant correlation observed between changes in other thyroid hormones and exposure to PFAS. This difference was attributed to sample size, region, sample type, body mass index (BMI), and gestational week. Our data recommend verifying the relationship between PFAS exposure and thyroid health effects in a large sample population cohort in future studies. In addition, health care should be taken into account in early and mid-pregnancy.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1016/j.chemosphere.2023.137748,,NA,NA
rayyan-1268390750,Influence of maternal endocrine disrupting chemicals exposure on adverse pregnancy outcomes: A systematic review and meta-analysis,2024,1,NA,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,0147-6513,270,NA,,"Liu, Bin and Lu, Xiaoling and Jiang, Antong and Lv, Yanming and Zhang, Hongmei and Xu, Bin",,,,,"Maternal endocrine disrupting chemicals (EDCs) exposure, the common environmental pollutants, was capable of involving in adverse pregnancy outcomes. However, the evidence of their connection is not consistent. Our goal was to comprehensively explore the risk of EDCs related to adverse pregnancy outcomes. One hundred and one studies were included from two databases before 2023 to explore the association between EDCs and adverse pregnancy outcomes including miscarriage, small for gestational age (SGA), low birth weight (LBW) and preterm birth (PTB). We found that maternal PFASs exposure was positively correlated with PTB (OR:1.13, 95\% CI:1.04-1.23), SGA (OR:1.10, 95\% CI:1.04-1.16) and miscarriage (OR:1.09, 95\% CI:1.00-1.19). The pooled estimates also showed maternal PAEs exposure was linked with PTB (OR:1.16, 95\% CI:1.11-1.21), SGA (OR:1.20, 95\% CI:1.07-1.35) and miscarriage (OR:1.55, 95\% CI:1.33-1.81). In addition, maternal exposure to some specific class of EDCs including PFOS, MBP, MEHP, DEHP, and BPA was associated with PTB. Maternal exposure to PFOS, PFOA, PFHpA was associated with SGA. Maternal exposure to BPA was associated with LBW. Maternal exposure to MMP, MEHP, MEHHP, MEOHP, BPA was associated with miscarriage. Maternal PFASs, PAEs and BPA exposure may increase adverse pregnancy outcomes risk according to our study. However, the limited number of studies on dose-response hampered further explanation for causal association.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1016/j.ecoenv.2023.115851,Pregnancy;Pregnancy Outcome,NA,NA
rayyan-1268390751,Systematic review and meta-analysis of birth weight and PFNA exposures,2023,4,NA,ENVIRONMENTAL RESEARCH,0013-9351,222,NA,,"Wright, J. M. and Lee, A. L. and Rappazzo, K. M. and Ru, H. and Radke, E. G. and Bateson, T. F.",,,,,"We used a systematic review that included risk of bias and study sensitivity analysis to identify 34 studies examining changes in birth weight (BWT) in relation to PFNA biomarker measures (e.g., maternal serum/plasma or umbilical cord samples). We fit a random effects model of the overall pooled estimate and stratified estimates based on sample timing and overall study confidence. We conducted a meta-regression to further examine the impact of gestational age at biomarker sample timing. We detected a-32.9 g (95\%CI:-47.0,-18.7) mean BWT deficit per each ln PFNA increase from 27 included studies. We did not detect evidence of publication bias (pE = 0.30) or between-study heterogeneity in the summary estimate (pQ = 0.05; I2 = 36\%). The twelve high confi-dence studies yielded a smaller pooled effect estimate (beta =-28.0 g; 95\%CI:-49.0,-6.9) than the ten medium (beta =-39.0 g; 95\%CI:-61.8,-16.3) or four low (beta =-36.9 g; 95\%CI:-82.9, 9.1) confidence studies. The stratum -specific results based on earlier pregnancy sampling periods in 11 studies showed smaller deficits (beta =-22.0 g; 95\%CI:-40.1,-4.0) compared to 10 mid-and late-pregnancy (beta =-44.2 g; 95\%CI:-64.8,-23.5) studies and six post-partum studies (beta =-42.9 g; 95\%CI:-88.0, 2.2). Using estimates of the specific gestational week of sampling, the meta-regression showed results consistent with the categorical sample analysis, in that as gesta-tional age at sampling time increases across these studies, the summary effect estimate of a mean BWT deficit got larger. Overall, we detected mean BWT deficits for PFNA that were larger and more consistent across studies than previous PFAS meta-analyses. Compared to studies with later sampling, BWT deficits were smaller but remained sizeable for even the earliest sampling periods. Contrary to earlier meta-analyses for PFOA and PFOS, BWT deficits that were detected across all strata did not appear to be fully explained by potential bias due to preg-nancy hemodynamics from sampling timing differences.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1016/j.envres.2023.115357,Birth Weight,NA,NA
rayyan-1268390755,"Associations of per- and polyfluoroalkyl substances, polychlorinated biphenyls, organochlorine pesticides, and polybrominated diphenyl ethers with oxidative stress markers: A systematic review and meta-analysis",2023,12,NA,ENVIRONMENTAL RESEARCH,0013-9351,239,1,,"Chen, Jiawen Carmen and Baumert, Brittney O. and Li, Yijie and Li, Yiping and Pan, Shudi and Robinson, Shante and Rubbo, Bruna and Costello, Elizabeth and He, Jie and Hampson, Hailey and Beglarian, Emily and Rock, Sarah and Goodrich, Jesse A. and Eckel, S and rah P. and Aung, Max T. and Mcconnell, Rob and Conti, David V. and Chatzi, Lida",,,,,"Background: Per-and polyfluoroalkyl substances (PFAS), polychlorinated biphenyls (PCBs), organochlorine pesticides (OCPs), and polybrominated diphenyl ethers (PBDEs) are intentionally produced persistent organic pollutants (POPs) that are resistant to environmental degradation. Previous in-vitro and in-vivo studies have shown that POPs can induce oxidative stress, which is linked to neurodegenerative diseases, cardiovascular diseases, and cancer. However, findings in epidemiological studies are inconsistent and an evidence synthesis study is lacking to summarize the existing literature and explore research gaps.Objective: We evaluated the effects of PFAS, PCBs, OCPs, and PBDEs, on oxidative stress biomarkers in epide-miological studies.Methods: A literature search was conducted in PubMed, Embase, and Cochrane CENTRAL to identify all published studies related to POPs and oxidative stress up to December 7th, 2022. We included human observational studies reporting at least one exposure to POPs and an oxidative stress biomarker of interest. Random-effects meta-analyses on standardized regression coefficients and effect direction plots with one-tailed sign tests were used for quantitative synthesis.Results: We identified 33 studies on OCPs, 35 on PCBs, 49 on PFAS, and 12 on PBDEs. Meta-analyses revealed significant positive associations of alpha-HCH with protein carbonyls (0.035 {[}0.017, 0.054]) and of 4{''}4-DDE with malondialdehyde (0.121 {[}0.056, 0.187]), as well as a significant negative association between 2{''}4-DDE and total antioxidant capacity (TAC) (-0.042 {[}-0.079,-0.004]), all beta {[}95\%CI]. Sign tests showed a significant positive association between PCBs and malondialdehyde (pone-tailed = 0.03). Additionally, we found significant negative associations of OCPs with acetylcholine esterase (pone-tailed = 0.02) and paraoxonase-1 (pone-tailed = 0.03). How-ever, there were inconsistent associations of OCPs with superoxide dismutase, glutathione peroxidase, and catalase.Conclusions: Higher levels of OCPs were associated with increased levels of oxidative stress through increased pro-oxidant biomarkers involving protein oxidation, DNA damage, and lipid peroxidation, as well as decreased TAC. These findings have the potential to reveal the underlying mechanisms of POPs toxicity.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1016/j.envres.2023.117308,Pesticides;Oxidative Stress;Ethers,NA,NA
rayyan-1268390758,Global patterns and temporal trends of perfluoroalkyl substances in municipal wastewater: A meta-analysis,2022,8,NA,WATER RESEARCH,0043-1354,221,NA,,"Cookson, Esther S. and Detwiler, Russell L.",,,,,"Despite increasing regulatory efforts to reduce production of per- and polyfluoroalkyl substances (PFAS), continued human and ecological exposure to PFAS has led to concerns about historical releases. Municipal wastewater treatment plants (WWTPs) provide important conduits between waste sources and the environment. We present a meta-analysis of results reported in 44 peer-reviewed publications that include 460 influent and 528 effluent samples, collected from 21 countries, for which some or all of five per-fluorinated carboxylic acids (PFCAs) and three perfluorinated sulfonic acids (PFSAs) were measured. Our meta analysis revealed global patterns and trends that, to our knowledge, have not been reported elsewhere. Regression analyses of samples collected from 2004 to 2020 quantified the temporal trends of global wastewater effluent concentrations of each of the PFAS and the corresponding mean concentration for each country. Although legacy compounds, perfluoroctanoic acid (PFOA) and perfluorooctanesulfonic acid (PFOS), have been reported with the highest measured concentrations, their global temporal trends are lowest of all PFAS considered. Concentrations of most PFAS analyzed in wastewater in the United States have not changed significantly with time, whereas reported PFAS concentrations in wastewater effluent from China have increased from 11\% to 37\% per year. In addition, our results show significant positive correlations between previous wastewater effluent concentrations of individual PFAS and the gross domestic product per capita of each country. Our analysis of this global data set also confirmed conclusions from previous studies on smaller data sets: (i) none of the PFAS studied are effectively removed by conventional treatment processes; (ii) effluents from treatment plants that include a significant industrial component to their influent tend to have higher PFAS concentrations; and (iii) the few studies that measured both aqueous concentrations and concentrations adsorbed to suspended particulate matter (SPM) indicate that PFAS adsorbed to SPM can contribute significantly to the total PFAS load.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1016/j.watres.2022.118784,,NA,NA
rayyan-1268390761,A metabolomic investigation of serum perfluorooctane sulfonate and perfluorooctanoate,2023,10,NA,ENVIRONMENT INTERNATIONAL,0160-4120,180,NA,,"Rhee, Jongeun and Loftfield, Erikka and Albanes, Demetrius and Layne, Tracy M. and Stolzenberg-Solomon, Rachael and Liao, Linda M. and Playdon, Mary C. and Berndt, Sonja I. and Sampson, Joshua N. and Freedman, Neal D. and Moore, Steven C. and Purdue, Mark P.",,,,,"Background: Exposures to perfluorooctane sulfonate (PFOS) and perfluorooctanoate (PFOA), environmentally persistent chemicals detectable in the blood of most Americans, have been associated with several health out-comes. To offer insight into their possible biologic effects, we evaluated the metabolomic correlates of circulating PFOS and PFOA among 3,647 participants in eight nested case-control serum metabolomic profiling studies from the Prostate, Lung, Colorectal, and Ovarian Cancer Screening Trial.Methods: Metabolomic profiling was conducted by Metabolon Inc., using ultra high-performance liquid chro-matography/tandem accurate mass spectrometry. We conducted study-specific multivariable linear regression analyses estimating the associations of metabolite levels with levels of PFOS or PFOA. For metabolites measured in at least 3 of 8 nested case-control studies, random effects meta-analysis was used to summarize study-specific results (1,038 metabolites in PFOS analyses and 1,100 in PFOA analyses). Results: The meta-analysis identified 51 and 38 metabolites associated with PFOS and PFOA, respectively, at a Bonferroni-corrected significance level (4.8x10-5 and 4.6x10-5, respectively). For both PFOS and PFOA, the most common types of associated metabolites were lipids (sphingolipids, fatty acid metabolites) and xenobiotics (xanthine metabolites, chemicals). Positive associations were commonly observed with lipid metabolites sphingomyelin (d18:1/18:0) (P = 2.0x10-10 and 2.0x10-8, respectively), 3-carboxy-4-methyl-5-pentyl-2-furanpro-pionate (P = 2.7x10-15, 1.1x10-17), and lignoceroylcarnitine (C24) (P = 2.6x10-8, 6.2x10-6). The strongest pos-itive associations were observed for chemicals 3,5-dichloro-2,6-dihydroxybenzoic acid (P = 3.0x10-112 and 6.8x10-13, respectively) and 3-bromo-5-chloro-2,6-dihydroxybenzoic acid (P = 1.6x10-14, 2.3x10-6). Other me-tabolites positively associated with PFOS included D-glucose (carbohydrate), carotene diol (vitamin A meta-bolism), and L-alpha-aminobutyric acid (glutathione metabolism), while uric acid (purine metabolite) was positively associated with PFOA. PFOS associations were consistent even after adjusting for PFOA as a covariate, while PFOA associations were greatly attenuated with PFOS adjustment.Conclusions: In this large metabolomic study, we observed robust positive associations with PFOS for several molecules. Further investigation of these metabolites may offer insight into PFOS-related biologic effects.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1016/j.envint.2023.108198,Sulfones,NA,NA
rayyan-1268390768,The effects of exposure to environmentally relevant PFAS concentrations for aquatic organisms at different consumer trophic levels: Systematic review and meta-analyses,2022,12,NA,ENVIRONMENTAL POLLUTION,0269-7491,315,NA,,"Banyoi, Silvia-Maria and Porseryd, Tove and Larsson, Josefine and Grahn, Mats and Dinnetz, Patrik",,,,,"Per-and polyfluoroalkyl substances (PFAS) is a collective name for approximately 4700 synthetic chemicals ubiquitous in the aquatic environment worldwide. They are used in a wide array of products and are found in living organisms around the world. Some PFAS have been associated with cancer, developmental toxicity, endocrine disruption, and other health effects. Only a fraction of PFAS are currently monitored and regulated and the presence and effects on aquatic organisms of many PFAS are largely unknown. The aim of this study is to investigate the health effects of environmentally relevant concentrations of PFAS on aquatic organisms at different consumer trophic levels through a systematic review and meta-analysis. The main result shows that PFAS in concentrations up to 13.5 mu g/L have adverse effects on body size variables for secondary consumers. However, no significant effects on liver or gonad somatic indices and neither on fecundity were found. In addition, the results show that there are large research gaps for PFAS effects on different organisms in aquatic environments at environmentally relevant concentrations. Most studies have been performed on secondary consumers and there is a substantial lack of studies on other consumers in aquatic ecosystems.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1016/j.envpol.2022.120422,Environmental Exposure,NA,NA
rayyan-1268390770,The effect of PFAS exposure on glucolipid metabolism in children and adolescents: a meta-analysis,2024,2,NA,FRONTIERS IN ENDOCRINOLOGY,1664-2392,15,NA,,"Zheng, Qingqing and Yan, Wu and Gao, Shenghu and Li, Xiaonan",,,,,"Background: Previous studies showed that per- and polyfluoroalkyl substances (PFAS), which are widely found in the environment, can disrupt endocrine homeostasis when they enter the human body. This meta-analysis aimed to evaluate current human epidemiological evidence on the relationship between PFAS exposure and glucolipid metabolism in childhood and adolescence. Methods: We searched PubMed, Web of Science, Embase, and Cochrane Library databases, and identified population-based epidemiological studies related to PFAS and glucolipid metabolism indexes that were published before 30 December 2022. The heterogeneity of the included literature was assessed using the I-square (I-2) test and statistics Q. Random-effects and fixed-effects models were used to combine the effect size. Subgroup analysis based on age and sex of the study participants was performed. A sensitivity analysis was used to evaluate the robustness and reliability of the combined results. Egger's and Begg's tests were used to analyze publication bias. Results: A total of 12 studies were included in this analysis. There was a positive association between PFAS and TC (beta = 1.110, 95\% CI: 0.601, 1.610) and LDL (beta = 1.900, 95\% CI: 1.030, 2.770), and a negative association between PFAS and HOMA-IR in children and adolescents (beta = -0.130, 95\% CI: -0. 200, -0.059). PFOS was significant positive associated with TC (beta = 8.22, 95\% CI: 3.93, 12.51), LDL (beta = (12.04, 95\% CI: 5.08, 18.99), and HOMA-IR (beta = -0.165, 95\% CI: -0.292, -0.038). Subgroup analysis showed that exposure to PFAS in the adolescent group was positively associated with TC and LDL levels, and the relationship was stronger in females. Conclusion: PFAS exposure is associated with glucolipid metabolism in children and adolescents. Among them, PFOS may play an important role. Recognition of environmental PFAS exposure is critical for stabilizing the glycolipid metabolism relationship during the growth and development of children and adolescents.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.3389/fendo.2024.1261008,Only Child;Child;Adolescent,NA,NA
rayyan-1268390771,Association between per- and polyfluoroalkyl substances exposure and risk of diabetes: a systematic review and meta-analysis,2023,1,NA,JOURNAL OF EXPOSURE SCIENCE AND ENVIRONMENTAL EPIDEMIOLOGY,1559-0631,33,1,40-55,"Gui, Si-Yu and Qiao, Jian-Chao and Xu, Ke-Xin and Li, Ze-Lian and Chen, Yue-Nan and Wu, Ke-Jia and Jiang, Zheng-Xuan and Hu, Cheng-Yang",,,,,"Background Emerging evidence suggests that per- and polyfluoroalkyl substances (PFAS) are endocrine disruptors and may contribute to the etiology of diabetes. Objectives This study aimed to systematically review the epidemiological evidence on the associations of PFAS with mortality and morbidity of diabetes and to quantitatively evaluate the summary effect estimates of the existing literature. Methods We searched three electronic databases for epidemiological studies concerning PFAS and diabetes published before April 1, 2022. Summary odds ratio (OR), hazard ratio (HR), or beta and their 95\% confidence intervals (CIs) were respectively calculated to evaluate the association between PFAS and diabetes using random-effects model by the exposure type, and dose-response meta-analyses were also performed when possible. We also assessed the risk of bias of the studies included and the confidence in the body of evidence. Results An initial literature search identified 1969 studies, of which 22 studies were eventually included. The meta-analyses indicated that the observed statistically significant PFAS-T2DM associations were consistent in cohort studies, while the associations were almost non-significant in case-control and cross-sectional studies. Dose-response meta-analysis showed a ``parabolic-shaped{''} association between perfluorooctanoate acid (PFOA) exposure and T2DM risk. Available evidence was rated with ``low{''} risk of bias, and the level of evidence for PFAS and incident T2DM was considered ``moderate{''}. Conclusions Our findings suggest that PFAS exposure may increase the risk of incident T2DM, and that PFOA may exert non-monotonic dose-response effect on T2DM risk. Considering the widespread exposure, persistence, and potential for adverse health effects of PFAS, further cohort studies with improvements in expanding the sample size, adjusting the covariates, and considering different types of PFAS exposure at various doses, are needed to elucidate the putative causal associations and potential mode of action of different PFAS on diabetes. Impact Statement A growing body of evidence suggests that per- and polyfluoroalkyl substances (PFAS) are endocrine disruptors and may contribute to the development of diabetes. However, epidemiological evidence on the associations of PFAS and diabetes is inconsistent. We performed this comprehensive systematic review and meta-analysis to quantitatively synthesize the evidence. The findings of this study suggest that exposure to PFAS may increase diabetes risk among the general population. Reduced exposure to these ``forever and everywhere chemicals{''} may be an important preventative approach to reducing the risk of diabetes across the population.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1038/s41370-022-00464-3,,NA,NA
rayyan-1268390775,"Per- and Poly-fluoroalkyl Substances (PFAS) Exposure and Risk of Kidney, Liver, and Testicular Cancers: A Systematic Review and Meta-Analysis",2023,NA,NA,MEDICINA DEL LAVORO,0025-7818,114,5,,"Seyyedsalehi, Monireh Sadat and Boffetta, Paolo",,,,,"Introduction: Per- and poly-luoroalkyl substances (PFASs) are a large, complex group of synthetic chemicals humans can be exposed to from occupational or environmental sources. In this systematic review and meta-analysis, tane Sulfonic Acid (PFOS), and risk of kidney, liver, and testicular cancer. Methods: We systematically searched PubMed to identify cohort and case-control studies reported after the Monograph of the International Agency for Research on Cancer and the Toxicological Profile of the Agency for Toxic Substances and Disease Registry. We assessed the quality of the studies by using a modified version of the Newcastle-Ottawa Scale (NOS). Forest relative risk (RR) plots were constructed for liver, kidney, and testicular cancer. We conducted stratified analyses by geographic region, study design, quality score, outcome, years of publication, exposure source, and PFAS type. A random-effects model was used to address heterogeneity between studies. Results: Fifteen studies, including ten cohort studies, three case-control studies nested in a cohort, and two case-control studies were included after removing duplicate and irrelevant reports. We found an association between overall PFAS exposure and the risk of kidney cancers (RR=1.18, 95\% CI =1.05-1.32; I =52.8\%, 11 studies). Also, we showed an association between high-level exposure to PFAS and kidney cancer (RR=1.74, 95\% CI =1.23-2.47; p=0.005) and testicular cancer (RR=2.22, 95\% CI =1.12-4.39; p=0.057). There was no association with liver cancer. We found no heterogeneity by geographical region, PFAS type, study design, outcome, quality score, year of publication, or exposure source. Only two studies reported results among women. Conclusions: We detected an association between overall PFAS exposure and kidney cancer and high doses of PFAS with testicular cancer. However, bias and confounding cannot be excluded, precluding a conclusion in terms of causality.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.23749/mdl.v114i5.15065,"RNA, Messenger;Polyglactin 910;Poly(ADP-ribose) Polymerases;Poly(A)-Binding Protein II;Poly A-U;Poly I-C;Poly(A)-Binding Proteins",NA,NA
rayyan-1268390790,Exposure to perfluoroalkyl and polyfluoroalkyl substances and pediatric obesity: a systematic review and meta-analysis,2023,NA,NA,INTERNATIONAL JOURNAL OF OBESITY,0307-0565,NA,NA,,"Frangione, Brianna and Birk, Sapriya and Benzouak, Tarek and Rodriguez-Villamizar, Laura A. and Karim, Fatima and Dug and zic, Rose and Villeneuve, Paul J.",,,,,"IntroductionPerfluoroalkyl and polyfluoroalkyl substances (PFAS) are potentially obesogenic for children. We undertook a systematic review to synthesize this literature and explore sources of heterogeneity in previously published epidemiological studies.MethodsStudies that collected individual-level PFAS and anthropometric data from children up to 12 years of age were identified by searching six databases. We excluded studies that only evaluated obesity measures at the time of birth. A full-text review and quality assessment of the studies was performed using the Office of Health Assessment and Translation (OHAT) criteria. Forest plots were created to summarize measures of association and assess heterogeneity across studies by chemical type and exposure timing. Funnel plots were used to assess small-study effects.ResultsWe identified 24 studies, of which 19 used a cohort design. There were 13 studies included in the meta-analysis examining various chemicals and outcomes. Overall prenatal exposures to four different types of PFAS were not statistically associated with changes in body mass index (BMI) or waist circumference. In contrast, for three chemicals, postnatal exposures were inversely related to changes in BMI (i.e., per log10 increase in PFOS: BMI z-score of -0.16 (95\% CI: -0.22, -0.10)). There was no substantial heterogeneity in the reported measures of association within prenatal and postnatal subgroups. We observed modest small-study effects, but correction for these effects using the Trim and Fill method did not change our summary estimate(s).ConclusionOur review found no evidence of a positive association between prenatal PFAS exposure and pediatric obesity, whereas an inverse association was found for postnatal exposure. These findings should be interpreted cautiously due to the small number of studies. Future research that can inform on the effects of exposure mixtures, the timing of the exposure, outcome measures, and the shape of the exposure-response curve is needed.","RAYYAN-INCLUSION: {""Kyle ""=>""Included"", ""Ayumi""=>""Included""}",10.1038/s41366-023-01401-6,Obesity,NA,NA
